 Year,Month,Producer Type,Fuel (D Code),FuelCategory,RINs,Volume
2015,11,Domestic,D3,Cellulosic Ethanol (EV 1.0),"144,675","144,675"
2015,11,Domestic,D4,Biodiesel (EV 1.5),"144,716,848","96,476,718"
2015,11,Importer,D4,Biodiesel (EV 1.5),"39,628,797","26,419,166"
2015,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"21,825,921","12,838,777"
2015,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"20,847,654","12,263,324"
2015,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"129,484","80,928"
2015,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"23,293,886","23,293,886"
2015,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,856,141","1,856,141"
2015,11,Domestic,D5,Naphtha (EV 1.5),"1,766,761","1,177,840"
2015,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"529,233","311,314"
2015,11,Domestic,D5,Renewable Heating Oil (EV 1.6),"105,931","66,206"
2015,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,197,558,646","1,197,558,646"
2015,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"23,787,312","13,992,536"
2015,11,Importer,D6,Biodiesel (EV 1.5),"5,297,460","3,531,640"
2015,11,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"898,231","898,231"
2015,11,Importer,D7,Cellulosic Heating Oil (EV application required),"48,281","48,281"
2015,12,Domestic,D3,Renewable Compressed Natural Gas,"15,980,402","15,980,402"
2015,12,Domestic,D3,Renewable Liquefied Natural Gas,"7,988,270","7,988,270"
2015,12,Importer,D3,Renewable Liquefied Natural Gas,"3,935,029","3,935,029"
2015,12,Importer,D3,Renewable Compressed Natural Gas,"877,468","877,468"
2015,12,Domestic,D3,Cellulosic Ethanol (EV 1.0),"160,436","160,436"
2015,12,Domestic,D4,Biodiesel (EV 1.5),"165,151,789","110,100,066"
2015,12,Importer,D4,Biodiesel (EV 1.5),"57,229,492","38,152,911"
2015,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"22,015,865","12,950,507"
2015,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"13,816,833","8,127,548"
2015,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"113,887","71,180"
2015,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"12,221,061","12,221,061"
2015,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,125,836","2,125,836"
2015,12,Domestic,D5,Naphtha (EV 1.5),"1,737,263","1,158,175"
2015,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"508,036","298,845"
2015,12,Domestic,D5,Renewable Heating Oil (EV 1.6),"163,003","101,876"
2015,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,291,110,379","1,291,110,379"
2015,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"28,208,124","16,593,014"
2015,12,Importer,D6,Biodiesel (EV 1.5),"6,340,389","4,226,925"
2015,12,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"950,365","950,365"
2016,1,Domestic,D3,Renewable Compressed Natural Gas,"1,289,142","1,289,142"
2016,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"285,432","285,432"
2016,1,Domestic,D3,Renewable Liquefied Natural Gas,"161,044","161,044"
2016,1,Domestic,D4,Biodiesel (EV 1.5),"128,341,569","85,560,071"
2016,1,Importer,D4,Biodiesel (EV 1.5),"31,077,567","20,718,362"
2016,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"19,588,815","11,522,833"
2016,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"13,607,068","8,004,157"
2016,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,221,196","2,221,196"
2016,1,Domestic,D5,Naphtha (EV 1.5),"1,701,906","1,134,604"
2016,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"400,028","235,311"
2016,1,Domestic,D5,Renewable Heating Oil (EV 1.6),"201,225","125,765"
2016,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,215,577,025","1,215,577,025"
2016,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"30,931,447","18,194,968"
2016,1,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"945,537","945,537"
2016,1,Domestic,D6,Biodiesel (EV 1.5),"17,461","11,640"
2016,2,Domestic,D3,Renewable Compressed Natural Gas,"7,718,902","7,718,902"
2016,2,Domestic,D3,Renewable Liquefied Natural Gas,"4,850,138","4,850,138"
2016,2,Importer,D3,Renewable Liquefied Natural Gas,"1,628,506","1,628,506"
2016,2,Domestic,D3,Cellulosic Ethanol (EV 1.0),"271,521","271,521"
2016,2,Domestic,D4,Biodiesel (EV 1.5),"150,601,259","100,399,613"
2016,2,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"21,311,450","12,536,147"
2016,2,Importer,D4,Biodiesel (EV 1.5),"20,663,126","13,775,403"
2016,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"11,989,385","7,052,579"
2016,2,Domestic,D4,Renewable Jet Fuel (EV 1.0),"76,051","76,051"
2016,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,973,477","1,973,477"
2016,2,Domestic,D5,Naphtha (EV 1.5),"820,540","547,026"
2016,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"514,031","302,371"
2016,2,Domestic,D5,Renewable Heating Oil (EV 1.6),"222,234","138,896"
2016,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,162,516,905","1,162,516,905"
2016,2,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"20,219,733","11,893,961"
2016,2,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"888,665","888,665"
2016,2,Domestic,D6,Biodiesel (EV 1.5),"3,458","2,305"
2016,3,Domestic,D3,Renewable Compressed Natural Gas,"9,268,999","9,268,999"
2016,3,Domestic,D3,Renewable Liquefied Natural Gas,"4,603,290","4,603,290"
2016,3,Importer,D3,Renewable Liquefied Natural Gas,"1,461,464","1,461,464"
2016,3,Domestic,D3,Cellulosic Ethanol (EV 1.0),"446,422","446,422"
2016,3,Domestic,D4,Biodiesel (EV 1.5),"189,864,849","126,575,151"
2016,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"29,701,327","17,471,358"
2016,3,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"20,647,793","12,145,761"
2016,3,Importer,D4,Biodiesel (EV 1.5),"13,023,864","8,682,557"
2016,3,Domestic,D4,Renewable Jet Fuel (EV 1.0),"337,974","337,974"
2016,3,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,110,279","2,110,279"
2016,3,Domestic,D5,Naphtha (EV 1.5),"1,629,612","1,086,408"
2016,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"771,330","453,723"
2016,3,Domestic,D5,Renewable Heating Oil (EV 1.6),"144,322","90,201"
2016,3,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,221,790,061","1,221,790,061"
2016,3,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"23,448,088","13,792,993"
2016,3,Importer,D6,Biodiesel (EV 1.5),"1,699,841","1,133,227"
2016,3,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"923,360","923,360"
2016,3,Domestic,D6,Biodiesel (EV 1.5),"271,850","181,227"
2016,3,Importer,D7,Cellulosic Heating Oil (EV application required),"127,593","127,593"
2016,4,Domestic,D3,Renewable Compressed Natural Gas,"8,994,368","8,994,368"
2016,4,Domestic,D3,Renewable Liquefied Natural Gas,"5,675,117","5,675,117"
2016,4,Importer,D3,Renewable Liquefied Natural Gas,"1,652,175","1,652,175"
2016,4,Domestic,D3,Cellulosic Ethanol (EV 1.0),"377,236","377,236"
2016,4,Domestic,D4,Biodiesel (EV 1.5),"189,389,185","126,257,818"
2016,4,Importer,D4,Biodiesel (EV 1.5),"43,776,569","29,184,344"
2016,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"35,465,627","20,862,107"
2016,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"30,956,254","18,209,561"
2016,4,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,240,412","2,240,412"
2016,4,Domestic,D5,Naphtha (EV 1.5),"1,660,227","1,106,818"
2016,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"664,656","390,974"
2016,4,Domestic,D5,Renewable Heating Oil (EV 1.6),"94,340","58,963"
2016,4,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,155,665,531","1,155,665,531"
2016,4,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"27,515,784","16,185,755"
2016,4,Importer,D6,Biodiesel (EV 1.5),"7,313,014","4,875,342"
2016,4,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"913,421","913,421"
2016,4,Domestic,D6,Biodiesel (EV 1.5),"13,456","8,970"
2016,5,Domestic,D3,Renewable Compressed Natural Gas,"8,584,190","8,584,190"
2016,5,Domestic,D3,Renewable Liquefied Natural Gas,"5,254,371","5,254,371"
2016,5,Importer,D3,Renewable Liquefied Natural Gas,"1,773,274","1,773,274"
2016,5,Domestic,D3,Cellulosic Ethanol (EV 1.0),"395,852","395,852"
2016,5,Domestic,D4,Biodiesel (EV 1.5),"202,894,147","135,261,004"
2016,5,Importer,D4,Biodiesel (EV 1.5),"50,612,462","33,741,590"
2016,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"36,761,498","21,624,392"
2016,5,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"25,705,031","15,120,606"
2016,5,Domestic,D4,Renewable Jet Fuel (EV 1.0),"173,880","173,880"
2016,5,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,514,342","2,514,342"
2016,5,Domestic,D5,Naphtha (EV 1.5),"2,357,722","1,571,814"
2016,5,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"1,873,940","1,873,940"
2016,5,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"525,478","309,105"
2016,5,Domestic,D5,Renewable Heating Oil (EV 1.6),"76,314","47,696"
2016,5,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,234,936,140","1,234,936,140"
2016,5,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"27,027,742","15,898,671"
2016,5,Importer,D6,Biodiesel (EV 1.5),"20,764,534","13,843,022"
2016,5,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"966,852","966,852"
2016,5,Domestic,D6,Butanol (EV 1.3),"45,371","34,901"
2016,5,Domestic,D6,Biodiesel (EV 1.5),"38,026","25,350"
2016,6,Domestic,D3,Renewable Compressed Natural Gas,"8,223,464","8,223,464"
2016,6,Domestic,D3,Renewable Liquefied Natural Gas,"3,864,970","3,864,970"
2016,6,Importer,D3,Renewable Liquefied Natural Gas,"1,830,875","1,830,875"
2016,6,Domestic,D3,Cellulosic Ethanol (EV 1.0),"245,266","245,266"
2016,6,Domestic,D4,Biodiesel (EV 1.5),"213,845,120","142,561,451"
2016,6,Importer,D4,Biodiesel (EV 1.5),"85,190,504","56,793,626"
2016,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"37,473,502","22,043,211"
2016,6,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"36,323,984","21,367,049"
2016,6,Domestic,D4,Renewable Jet Fuel (EV 1.0),"145,446","145,446"
2016,6,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"10,778,727","10,778,727"
2016,6,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,406,606","2,406,606"
2016,6,Domestic,D5,Naphtha (EV 1.5),"2,322,379","1,548,252"
2016,6,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"894,389","526,111"
2016,6,Domestic,D5,Renewable Heating Oil (EV 1.6),"70,686","44,179"
2016,6,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,269,147,590","1,269,147,590"
2016,6,Importer,D6,Biodiesel (EV 1.5),"25,212,499","16,808,331"
2016,6,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"14,174,198","8,337,763"
2016,6,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"976,339","976,339"
2016,6,Domestic,D6,Biodiesel (EV 1.5),"48,728","32,484"
2016,6,Domestic,D6,Butanol (EV 1.3),"36,271","27,901"
2016,7,Domestic,D3,Renewable Compressed Natural Gas,"9,492,589","9,492,589"
2016,7,Domestic,D3,Renewable Liquefied Natural Gas,"3,832,496","3,832,496"
2016,7,Importer,D3,Renewable Liquefied Natural Gas,"1,863,062","1,863,062"
2016,7,Domestic,D3,Cellulosic Ethanol (EV 1.0),"185,532","185,532"
2016,7,Domestic,D4,Biodiesel (EV 1.5),"206,947,515","137,963,278"
2016,7,Importer,D4,Biodiesel (EV 1.5),"39,992,865","26,661,866"
2016,7,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"34,210,333","20,123,725"
2016,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"32,461,197","19,094,815"
2016,7,Domestic,D4,Renewable Jet Fuel (EV 1.0),"178,794","178,794"
2016,7,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"10,758,306","10,758,306"
2016,7,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,327,696","2,327,696"
2016,7,Domestic,D5,Naphtha (EV 1.5),"2,121,349","1,414,232"
2016,7,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"722,828","425,193"
2016,7,Domestic,D5,Renewable Heating Oil (EV 1.6),"68,790","42,993"
2016,7,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,228,942,159","1,228,942,159"
2016,7,Importer,D6,Biodiesel (EV 1.5),"21,751,351","14,500,899"
2016,7,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"18,019,937","10,599,963"
2016,7,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"952,163","952,163"
2016,7,Domestic,D6,Butanol (EV 1.3),"8,698","6,691"
2016,8,Domestic,D3,Renewable Compressed Natural Gas,"9,478,696","9,478,696"
2016,8,Domestic,D3,Renewable Liquefied Natural Gas,"4,114,248","4,114,248"
2016,8,Importer,D3,Renewable Liquefied Natural Gas,"1,800,498","1,800,498"
2016,8,Domestic,D3,Cellulosic Ethanol (EV 1.0),"312,767","312,767"
2016,8,Domestic,D4,Biodiesel (EV 1.5),"242,452,564","161,632,981"
2016,8,Importer,D4,Biodiesel (EV 1.5),"92,186,203","61,457,420"
2016,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"41,352,775","24,325,149"
2016,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"26,370,047","15,511,792"
2016,8,Domestic,D4,Renewable Jet Fuel (EV 1.0),"247,926","247,926"
2016,8,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"10,993,061","10,993,061"
2016,8,Domestic,D5,Naphtha (EV 1.5),"2,722,427","1,814,951"
2016,8,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,528,155","2,528,155"
2016,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"807,185","474,815"
2016,8,Domestic,D5,Renewable Heating Oil (EV 1.6),"48,977","30,611"
2016,8,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,302,210,348","1,302,210,348"
2016,8,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"26,647,330","15,674,900"
2016,8,Importer,D6,Biodiesel (EV 1.5),"4,590,701","3,060,467"
2016,8,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,091,073","1,091,073"
2016,8,Domestic,D6,Butanol (EV 1.3),"35,887","27,605"
2016,8,Domestic,D6,Biodiesel (EV 1.5),"20,128","13,418"
2016,9,Domestic,D3,Renewable Compressed Natural Gas,"10,946,526","10,946,526"
2016,9,Domestic,D3,Renewable Liquefied Natural Gas,"4,384,714","4,384,714"
2016,9,Importer,D3,Renewable Liquefied Natural Gas,"1,741,371","1,741,371"
2016,9,Domestic,D3,Cellulosic Ethanol (EV 1.0),"342,140","342,140"
2016,9,Domestic,D4,Biodiesel (EV 1.5),"219,918,141","146,610,102"
2016,9,Importer,D4,Biodiesel (EV 1.5),"109,895,015","73,263,294"
2016,9,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"32,847,102","19,321,824"
2016,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"32,062,923","18,860,534"
2016,9,Domestic,D4,Renewable Jet Fuel (EV 1.6),"369,264","230,790"
2016,9,Domestic,D5,Naphtha (EV 1.5),"2,395,337","1,596,891"
2016,9,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,921,626","1,921,626"
2016,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"603,291","354,877"
2016,9,Domestic,D5,Renewable Heating Oil (EV 1.6),"118,087","73,804"
2016,9,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,210,481,326","1,210,481,326"
2016,9,Importer,D6,Biodiesel (EV 1.5),"25,366,040","16,910,692"
2016,9,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"17,911,537","10,536,198"
2016,9,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,070,023","1,070,023"
2016,9,Domestic,D6,Biodiesel (EV 1.5),"80,932","53,953"
2016,9,Importer,D7,Cellulosic Heating Oil (EV application required),"99,563","99,563"
2016,10,Domestic,D3,Renewable Compressed Natural Gas,"11,760,172","11,760,172"
2016,10,Domestic,D3,Renewable Liquefied Natural Gas,"4,112,131","4,112,131"
2016,10,Importer,D3,Renewable Liquefied Natural Gas,"1,749,486","1,749,486"
2016,10,Domestic,D3,Cellulosic Ethanol (EV 1.0),"186,071","186,071"
2016,10,Domestic,D4,Biodiesel (EV 1.5),"214,599,422","143,064,387"
2016,10,Importer,D4,Biodiesel (EV 1.5),"75,803,796","50,535,806"
2016,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"34,184,551","20,108,545"
2016,10,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"18,610,543","10,947,378"
2016,10,Domestic,D4,Renewable Jet Fuel (EV 1.6),"289,749","181,093"
2016,10,Domestic,D5,Naphtha (EV 1.5),"2,472,174","1,648,116"
2016,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,353,091","2,353,091"
2016,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"903,074","531,220"
2016,10,Domestic,D5,Renewable Heating Oil (EV 1.6),"132,092","82,558"
2016,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,234,413,922","1,234,413,922"
2016,10,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"30,744,027","18,084,721"
2016,10,Importer,D6,Biodiesel (EV 1.5),"24,534,835","16,356,555"
2016,10,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,000,595","1,000,595"
2016,10,Domestic,D6,Biodiesel (EV 1.5),"31,473","20,981"
2016,10,Importer,D7,Cellulosic Heating Oil (EV application required),"229,819","229,819"
2016,11,Domestic,D3,Renewable Compressed Natural Gas,"10,879,490","10,879,490"
2016,11,Domestic,D3,Renewable Liquefied Natural Gas,"3,665,123","3,665,123"
2016,11,Importer,D3,Renewable Liquefied Natural Gas,"1,635,896","1,635,896"
2016,11,Domestic,D3,Cellulosic Ethanol (EV 1.0),"255,250","255,250"
2016,11,Importer,D3,Renewable Compressed Natural Gas,"167,243","167,243"
2016,11,Domestic,D4,Biodiesel (EV 1.5),"209,557,727","139,703,517"
2016,11,Importer,D4,Biodiesel (EV 1.5),"98,596,322","65,730,799"
2016,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"45,862,155","26,977,711"
2016,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"25,299,337","14,881,963"
2016,11,Domestic,D4,Renewable Jet Fuel (EV 1.6),"308,786","192,991"
2016,11,Domestic,D5,Naphtha (EV 1.5),"2,732,598","1,821,731"
2016,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,299,988","2,299,988"
2016,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"651,990","383,524"
2016,11,Domestic,D5,Renewable Heating Oil (EV 1.6),"152,860","95,538"
2016,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,205,738,078","1,205,738,078"
2016,11,Importer,D6,Biodiesel (EV 1.5),"29,921,452","19,947,634"
2016,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"23,648,695","13,910,996"
2016,11,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"982,939","982,939"
2016,11,Domestic,D6,Butanol (EV 1.3),"36,715","28,242"
2016,11,Domestic,D6,Biodiesel (EV 1.5),"6,255","4,170"
2016,11,Importer,D7,Cellulosic Heating Oil (EV application required),"77,454","77,454"
2016,12,Domestic,D3,Renewable Compressed Natural Gas,"19,778,727","19,778,727"
2016,12,Domestic,D3,Renewable Liquefied Natural Gas,"6,707,006","6,707,006"
2016,12,Importer,D3,Renewable Liquefied Natural Gas,"3,612,786","3,612,786"
2016,12,Domestic,D3,Cellulosic Ethanol (EV 1.0),"501,757","501,757"
2016,12,Domestic,D4,Biodiesel (EV 1.5),"280,747,118","187,163,249"
2016,12,Importer,D4,Biodiesel (EV 1.5),"181,643,033","121,095,251"
2016,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"45,692,957","26,878,185"
2016,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"26,960,315","15,859,008"
2016,12,Domestic,D4,Renewable Jet Fuel (EV 1.6),"286,035","178,772"
2016,12,Domestic,D5,Naphtha (EV 1.5),"4,230,518","2,820,344"
2016,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,158,378","2,158,378"
2016,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"473,946","278,792"
2016,12,Domestic,D5,Renewable Heating Oil (EV 1.6),"214,795","134,248"
2016,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,271,455,225","1,271,455,225"
2016,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"21,328,501","12,546,176"
2016,12,Importer,D6,Biodiesel (EV 1.5),"7,637,746","5,091,830"
2016,12,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,028,018","1,028,018"
2017,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"224,887","224,887"
2017,1,Domestic,D3,Renewable Liquefied Natural Gas,"138,431","138,431"
2017,1,Domestic,D3,Renewable Compressed Natural Gas,"95,972","95,972"
2017,1,Domestic,D4,Biodiesel (EV 1.5),"98,905,290","65,936,175"
2017,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"34,749,127","20,440,663"
2017,1,Importer,D4,Biodiesel (EV 1.5),"31,785,156","21,190,089"
2017,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"30,788,600","18,110,934"
2017,1,Domestic,D4,Renewable Jet Fuel (EV 1.6),"336,529","210,331"
2017,1,Domestic,D5,Naphtha (EV 1.5),"2,628,468","1,752,312"
2017,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,054,933","2,054,933"
2017,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"764,322","449,601"
2017,1,Domestic,D5,Renewable Heating Oil (EV 1.6),"244,558","152,849"
2017,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,238,395,770","1,238,395,770"
2017,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"17,061,254","10,036,032"
2017,1,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"988,952","988,952"
2017,2,Domestic,D3,Renewable Compressed Natural Gas,"9,752,116","9,752,116"
2017,2,Domestic,D3,Renewable Liquefied Natural Gas,"4,315,110","4,315,110"
2017,2,Importer,D3,Renewable Liquefied Natural Gas,"1,753,345","1,753,345"
2017,2,Domestic,D3,Cellulosic Ethanol (EV 1.0),"131,880","131,880"
2017,2,Domestic,D4,Biodiesel (EV 1.5),"117,715,768","78,476,257"
2017,2,Importer,D4,Biodiesel (EV 1.5),"44,658,218","29,772,126"
2017,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"35,164,747","20,685,125"
2017,2,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"16,838,059","9,904,741"
2017,2,Domestic,D4,Renewable Jet Fuel (EV 1.6),"304,995","190,622"
2017,2,Domestic,D5,Naphtha (EV 1.5),"2,433,477","1,622,317"
2017,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,111,437","2,111,437"
2017,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"607,750","357,500"
2017,2,Domestic,D5,Renewable Heating Oil (EV 1.6),"232,206","145,129"
2017,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,130,343,456","1,130,343,456"
